,date,equity_curve,benchmark
568,2004-11-26,0.0,-0.1760694684968238
569,2004-12-03,0.0,-0.16980400146923746
570,2004-12-10,0.0,-0.16924671222413856
571,2004-12-17,0.0,-0.16455317442788753
572,2004-12-24,0.0,-0.1552505591496045
573,2004-12-31,0.0,-0.15455084079312642
574,2005-01-07,0.0,-0.1715478279039615
575,2005-01-14,0.0,-0.17294689254504914
576,2005-01-21,0.0,-0.18315900029944354
577,2005-01-28,0.0,-0.17861280296324
578,2005-02-04,0.0,-0.1590273862754893
579,2005-02-11,0.0,-0.1552505591496045
580,2005-02-18,0.0,-0.15790819409411827
581,2005-02-25,0.0,-0.15063374257270146
582,2005-03-04,0.0,-0.14154060375655675
583,2005-03-11,0.0,-0.15790819409411827
584,2005-03-18,0.0,-0.16759166213731191
585,2005-03-25,0.0,-0.17742276829804815
586,2005-04-01,0.0,-0.1753862701313207
587,2005-04-08,0.0,-0.17138359538107018
588,2005-04-15,0.0,-0.1984187094404457
589,2005-04-22,0.0,-0.18844748101391684
590,2005-04-29,0.0,-0.1871834040468323
591,2005-05-06,0.0,-0.17777385531345424
592,2005-05-13,-0.011699582559142052,-0.18739444321081955
593,2005-05-20,-0.011699582559142052,-0.16351859138948321
594,2005-05-27,-0.011699582559142052,-0.15558378671530804
595,2005-06-03,-0.011699582559142052,-0.15628596074612033
596,2005-06-10,-0.011699582559142052,-0.15593472490196658
597,2005-06-17,-0.011699582559142052,-0.14434937429417982
598,2005-06-24,-0.011699582559142052,-0.16112966674862184
599,2005-07-01,-0.011699582559142052,-0.1572522313894117
600,2005-07-08,0.0,-0.1446312559419879
601,2005-07-15,0.0,-0.1339146187334913
602,2005-07-22,0.0,-0.1289794574656371
603,2005-07-29,0.0,-0.12756930508285902
604,2005-08-05,0.0,-0.13363273708568324
605,2005-08-12,0.0,-0.1323635255268092
606,2005-08-19,0.0,-0.13652343784881749
607,2005-08-26,0.0,-0.14857975702814008
608,2005-09-02,0.0,-0.1379335158172218
609,2005-09-09,0.0,-0.12150609632315612
610,2005-09-16,0.0,-0.12555498239951246
611,2005-09-23,0.0,-0.14014101821485292
612,2005-09-30,0.0,-0.1288118762959264
613,2005-10-07,0.0,-0.15309797455980934
614,2005-10-14,0.0,-0.15975381939214783
615,2005-10-21,0.0,-0.16357745315912842
616,2005-10-28,0.0,-0.15175300916844625
617,2005-11-04,0.0,-0.1353965065725753
618,2005-11-11,0.0,-0.12371367313516102
619,2005-11-18,0.0,-0.11401361068661853
620,2005-11-25,0.0,-0.09985262977420306
621,2005-12-02,-0.002202308387856289,-0.10183495427683231
622,2005-12-09,-0.002202308387856289,-0.10551690307617123
623,2005-12-16,-0.002202308387856289,-0.10056164992740135
624,2005-12-23,-0.002202308387856289,-0.09771440715854385
625,2005-12-30,-0.002202308387856289,-0.11373038958008275
626,2006-01-06,-0.002202308387856289,-0.08575646378133395
627,2006-01-13,-0.002202308387856289,-0.08404776093102528
628,2006-01-20,-0.002202308387856289,-0.10333797579806447
629,2006-01-27,-0.002202308387856289,-0.08504469029630624
630,2006-02-03,-0.002202308387856289,-0.10120272975735567
631,2006-02-10,-0.002202308387856289,-0.09856875858369818
632,2006-02-17,0.0,-0.08312256702205001
633,2006-02-24,0.0,-0.07885170286876342
634,2006-03-03,0.0,-0.08347834214300309
635,2006-03-10,0.0,-0.08468861751785806
636,2006-03-17,0.0,-0.06654140743179326
637,2006-03-24,0.0,-0.06947125015552613
638,2006-03-31,0.0,-0.07218707714032124
639,2006-04-07,0.0,-0.07425944303520182
640,2006-04-14,0.0,-0.08019086393897323
641,2006-04-21,0.0,-0.06275393905046078
642,2006-04-28,0.0,-0.060467110930400025
643,2006-05-05,0.0,-0.052963239894676994
644,2006-05-12,0.0,-0.07640361880076185
645,2006-05-19,0.0,-0.09169673999558292
646,2006-05-26,0.0,-0.08254935310096612
647,2006-06-02,0.0,-0.07811857245846632
648,2006-06-09,-0.02829038703533948,-0.10420289406429284
649,2006-06-16,-0.02944589885962756,-0.1052680614103132
650,2006-06-23,-0.031080661170234003,-0.10677525013647604
651,2006-06-30,-0.0089708136669433,-0.08639010217391185
652,2006-07-07,-0.014186718336667958,-0.09119913107824063
653,2006-07-14,-0.014186718336667958,-0.11337907932155544
654,2006-07-21,-0.010754962425197245,-0.11029281758417608
655,2006-07-28,0.0,-0.08136549482879651
656,2006-08-04,0.0,-0.07978612416008513
657,2006-08-11,-0.00928202251898469,-0.08832792688103197
658,2006-08-18,-0.00928202251898469,-0.06191320545570478
659,2006-08-25,-0.00928202251898469,-0.06822964632931772
660,2006-09-01,-0.00928202251898469,-0.0566731684985502
661,2006-09-08,-0.00928202251898469,-0.06485614510921978
662,2006-09-15,-0.00928202251898469,-0.04863120712615865
663,2006-09-22,-0.00928202251898469,-0.05216402952048005
664,2006-09-29,-0.00928202251898469,-0.03695209440743252
665,2006-10-06,-0.00928202251898469,-0.02664242940903694
666,2006-10-13,-0.00928202251898469,-0.014962944618441942
667,2006-10-20,-0.00928202251898469,-0.013448835355519106
668,2006-10-27,-0.00928202251898469,-0.005734594885172695
669,2006-11-03,-0.00928202251898469,-0.015611837957641095
670,2006-11-10,-0.00928202251898469,-0.003355716184769153
671,2006-11-17,0.0,0.0
672,2006-11-24,0.0,-0.0004983690908255678
673,2006-12-01,0.0,-0.0014243212201955346
674,2006-12-08,0.0,0.0
675,2006-12-15,0.0,0.0
676,2006-12-22,0.0,-0.011170148785323186
677,2006-12-29,0.0,-0.005058328888801755
678,2007-01-05,0.0,-0.012645930390702276
679,2007-01-12,0.0,0.0
680,2007-01-19,-0.0029316078056553785,-0.0029325155950450377
681,2007-01-26,-0.0029316078056553785,-0.007749242148625268
682,2007-02-02,0.0,0.0
683,2007-02-09,0.0,-0.006007712719110936
684,2007-02-16,0.0,0.0
685,2007-02-23,0.0,-0.002950310646502974
686,2007-03-02,0.0,-0.04844540104559347
687,2007-03-09,0.0,-0.03396671298471954
688,2007-03-16,-0.01207602020622689,-0.04563553777964091
689,2007-03-23,0.0,-0.012153769737294318
690,2007-03-30,0.0,-0.021729829953017088
691,2007-04-06,0.0,-0.0062980859712648
692,2007-04-13,0.0,0.0
693,2007-04-20,0.0,0.0
694,2007-04-27,0.0,0.0
695,2007-05-04,0.0,0.0
696,2007-05-11,0.0,-0.0003971158630580174
697,2007-05-18,0.0,0.0
698,2007-05-25,0.0,-0.006093298155805615
699,2007-06-01,0.0,0.0
700,2007-06-08,0.0,-0.01973025072205581
701,2007-06-15,0.0,-0.0022732471018074296
702,2007-06-22,0.0,-0.018698500840681476
703,2007-06-29,0.0,-0.01948062418313179
704,2007-07-06,0.0,-0.0028598893747016074
705,2007-07-13,0.0,0.0
706,2007-07-20,-0.008716848702451485,-0.008718427854791155
707,2007-07-27,-0.008716848702451485,-0.0628998638758479
708,2007-08-03,-0.008716848702451485,-0.07135979652772317
709,2007-08-10,-0.008716848702451485,-0.06548323811129175
710,2007-08-17,-0.008716848702451485,-0.06548323811129175
711,2007-08-24,0.0,-0.04210546315016783
712,2007-08-31,-0.0049874993986637195,-0.046884337333873094
713,2007-09-07,-0.015232220714338607,-0.056700580904199493
714,2007-09-14,0.0,-0.03842466764761632
715,2007-09-21,0.0,-0.013943291727351537
716,2007-09-28,0.0,-0.009985264721571463
717,2007-10-05,0.0,0.0
718,2007-10-12,0.0,0.0
719,2007-10-19,0.0,-0.04260227868478361
720,2007-10-26,0.0,-0.017335220906093296
721,2007-11-02,0.0,-0.03281495078953156
722,2007-11-09,0.0,-0.07157921671174639
723,2007-11-16,0.0,-0.06742161799672686
724,2007-11-23,0.0,-0.07804028416252962
725,2007-11-30,0.0,-0.04906315170079545
726,2007-12-07,0.0,-0.034670312189005514
727,2007-12-14,0.0,-0.05859389050950281
728,2007-12-21,0.0,-0.047424001767023216
729,2007-12-28,0.0,-0.052761560297560295
730,2008-01-04,0.0,-0.09128148652382317
731,2008-01-11,0.0,-0.09874091171371646
732,2008-01-18,-0.05772355940001983,-0.15076504573527094
733,2008-01-25,-0.050731347072167865,-0.14446296111583268
734,2008-02-01,-0.004066835166836258,-0.10240600715299597
735,2008-02-08,-0.004066835166836258,-0.14426995219950767
736,2008-02-15,0.0,-0.13095868850895043
737,2008-02-22,0.0,-0.12787158283319844
738,2008-02-29,-0.013268053406869429,-0.13944693288545928
739,2008-03-07,-0.013268053406869429,-0.16587722908933433
740,2008-03-14,-0.013268053406869429,-0.1665202248780715
741,2008-03-21,0.0,-0.1464316779869831
742,2008-03-28,0.0,-0.15011524472953774
743,2008-04-04,0.0,-0.11534654854624682
744,2008-04-11,0.0,-0.13803008670688988
745,2008-04-18,0.0,-0.10507138380976655
746,2008-04-25,0.0,-0.09783341982440086
747,2008-05-02,0.0,-0.08549018204862813
748,2008-05-09,0.0,-0.1023570744022152
749,2008-05-16,0.0,-0.07805784810353833
750,2008-05-23,0.0,-0.11050000262486936
751,2008-05-30,0.0,-0.09298609616393816
752,2008-06-06,0.0,-0.1192240963789829
753,2008-06-13,0.0,-0.1201291254278618
754,2008-06-20,0.0,-0.14540953439418225
755,2008-06-27,0.0,-0.17171364243147424
756,2008-07-04,0.0,-0.17963731304367625
757,2008-07-11,0.0,-0.19567947790893714
758,2008-07-18,0.0,-0.18178089158582877
759,2008-07-25,-0.0039677124520964835,-0.1850278226436013
760,2008-08-01,-0.0039677124520964835,-0.18061156087114294
761,2008-08-08,-0.0039677124520964835,-0.15976290364739554
762,2008-08-15,-0.0039677124520964835,-0.15456741212309877
763,2008-08-22,-0.0039677124520964835,-0.1579444848544712
764,2008-08-29,-0.0039677124520964835,-0.16353001253002475
765,2008-09-05,-0.0039677124520964835,-0.19191249864948845
766,2008-09-12,-0.0039677124520964835,-0.18106640861283818
767,2008-09-19,-0.0039677124520964835,-0.18919455979287247
768,2008-09-26,-0.0039677124520964835,-0.21055587669698617
769,2008-10-03,-0.0039677124520964835,-0.2792118314336084
770,2008-10-10,-0.0039677124520964835,-0.4218798355522554
771,2008-10-17,-0.0039677124520964835,-0.39111228290466626
772,2008-10-24,-0.0039677124520964835,-0.4314170555200064
773,2008-10-31,0.0,-0.36746480195943587
774,2008-11-07,0.0,-0.3868660867455177
775,2008-11-14,0.0,-0.4341608542012072
776,2008-11-21,0.0,-0.4805411301158138
777,2008-11-28,0.0,-0.4114933893149927
778,2008-12-05,-0.02397553372022898,-0.42560345585770076
779,2008-12-12,-0.012209782936602132,-0.4186790503468749
780,2008-12-19,-0.013143549956710965,-0.4192283285758386
781,2008-12-26,-0.0246690035781868,-0.42601144481950914
782,2009-01-02,0.0,-0.38781596541497987
783,2009-01-09,-0.04163013566724427,-0.41330137344185647
784,2009-01-16,-0.0849816797945917,-0.43984074755243885
785,2009-01-23,-0.0849816797945917,-0.4526826457050428
786,2009-01-30,-0.09731047420631145,-0.45452627620664765
787,2009-02-06,0.0,-0.4271967191854428
788,2009-02-13,0.0,-0.4549874106726154
789,2009-02-20,0.0,-0.49015362874585877
790,2009-02-27,0.0,-0.5131370177296642
791,2009-03-06,-0.06776459295516868,-0.5461302003929008
792,2009-03-13,0.0,-0.4989124291066519
793,2009-03-20,0.0,-0.4912136871190659
794,2009-03-27,0.0,-0.4587140771228113
795,2009-04-03,0.0,-0.4411376922886975
796,2009-04-10,0.0,-0.43085721300180135
797,2009-04-17,0.0,-0.4224337154041401
798,2009-04-24,-0.004822733791455258,-0.425219382372764
799,2009-05-01,0.0,-0.4170612882379472
800,2009-05-08,0.0,-0.38330131964823644
801,2009-05-15,0.0,-0.4116228180610978
802,2009-05-22,0.0,-0.4095665407312653
803,2009-05-29,0.0,-0.3862861526342768
804,2009-06-05,0.0,-0.3728881062241227
805,2009-06-12,0.0,-0.3693728551819362
806,2009-06-19,0.0,-0.38608763473276464
807,2009-06-26,0.0,-0.38742165169875387
808,2009-07-03,-0.08840386499664887,-0.40096176511514847
809,2009-07-10,-0.16897163184714137,-0.41330137344185647
810,2009-07-17,0.0,-0.3721473097454142
811,2009-07-24,0.0,-0.3459338731231455
812,2009-07-31,0.0,-0.34093139051517374
813,2009-08-07,0.0,-0.3249898132382729
814,2009-08-14,0.0,-0.3277246031084028
815,2009-08-21,0.0,-0.3131839931704139
816,2009-08-28,0.0,-0.31044907367710306
817,2009-09-04,0.0,-0.3192536634265408
818,2009-09-11,0.0,-0.3011775812301486
819,2009-09-18,0.0,-0.28478050809564814
820,2009-09-25,0.0,-0.29999366790761417
821,2009-10-02,0.0,-0.3131296162460362
822,2009-10-09,0.0,-0.2811618177551223
823,2009-10-16,0.0,-0.27023743531722255
824,2009-10-23,-0.028475111535717468,-0.27566618375550633
825,2009-10-30,-0.028475111535717468,-0.30595853782200266
826,2009-11-06,-0.028475111535717468,-0.282032950342202
827,2009-11-13,-0.005895826070452914,-0.26534513241299573
828,2009-11-20,-0.007618332430715968,-0.2666187449766967
829,2009-11-27,-0.0063489464433008624,-0.26568033795874213
830,2009-12-04,0.0,-0.2560296977077242
831,2009-12-11,0.0,-0.2553594162394125
832,2009-12-18,0.0,-0.2574145917722075
833,2009-12-25,0.0,-0.24211957492151803
834,2010-01-01,0.0,-0.2491271337028761
835,2010-01-08,0.0,-0.22803744217428878
836,2010-01-15,0.0,-0.23430375079580534
837,2010-01-22,0.0,-0.26415253433734265
838,2010-01-29,0.0,-0.2764156649873335
839,2010-02-05,0.0,-0.2813344110204591
840,2010-02-12,0.0,-0.2720361513866537
841,2010-02-19,0.0,-0.2511486072086432
842,2010-02-26,-0.003598925326118496,-0.25384386200860576
843,2010-03-05,0.0,-0.2301935293533961
844,2010-03-12,0.0,-0.2220406849574047
845,2010-03-19,0.0,-0.21538647896711582
846,2010-03-26,0.0,-0.211259471322783
847,2010-04-02,0.0,-0.20300532641093694
848,2010-04-09,0.0,-0.19116541544650745
849,2010-04-16,-0.001589459998658671,-0.19245108296602975
850,2010-04-23,-0.001589459998658671,-0.17587500021873903
851,2010-04-30,-0.001589459998658671,-0.19617198118467682
852,2010-05-07,-0.001589459998658671,-0.24725291213058442
853,2010-05-14,-0.001589459998658671,-0.22945901959895998
854,2010-05-21,-0.001589459998658671,-0.2617989014305797
855,2010-05-28,-0.001589459998658671,-0.2600398500544968
856,2010-06-04,-0.001589459998658671,-0.27729243618278143
857,2010-06-11,-0.001589459998658671,-0.25794254698791697
858,2010-06-18,-0.001589459998658671,-0.24047647148072904
859,2010-06-25,-0.001589459998658671,-0.26671615679712524
860,2010-07-02,-0.001589459998658671,-0.30525999850025975
861,2010-07-09,-0.001589459998658671,-0.2661042705717983
862,2010-07-16,-0.001589459998658671,-0.27494165498599776
863,2010-07-23,-0.001589459998658671,-0.24944950655371567
864,2010-07-30,-0.001589459998658671,-0.2504015240056622
865,2010-08-06,-0.001589459998658671,-0.23598975950946444
866,2010-08-13,-0.001589459998658671,-0.26372516670999324
867,2010-08-20,-0.001589459998658671,-0.2690273381121512
868,2010-08-27,-0.0078102632846412945,-0.27358203744178544
869,2010-09-03,0.0,-0.24618676146787621
870,2010-09-10,0.0,-0.24217602581678965
871,2010-09-17,0.0,-0.23121638587369153
872,2010-09-24,0.0,-0.21529276140734233
873,2010-10-01,-0.0018291101675705912,-0.21672781964282462
874,2010-10-08,-0.0018291101675705912,-0.2035374943800251
875,2010-10-15,-0.0018291101675705912,-0.19560999988398708
876,2010-10-22,-0.0018291101675705912,-0.19116748941740147
877,2010-10-29,-0.0018291101675705912,-0.19021080553094338
878,2010-11-05,-0.0018291101675705912,-0.16130185486235027
879,2010-11-12,-0.0018291101675705912,-0.17852443322426192
880,2010-11-19,-0.0018291101675705912,-0.17790924160782262
881,2010-11-26,-0.051284682199355114,-0.18809217945110945
882,2010-12-03,0.0,-0.16014004229215517
883,2010-12-10,0.0,-0.1492737310392882
884,2010-12-17,0.0,-0.14603619766212939
885,2010-12-24,0.0,-0.1371050956881561
886,2010-12-31,0.0,-0.13607452658859853
887,2011-01-07,0.0,-0.12652505723025465
888,2011-01-14,0.0,-0.11168514736762203
889,2011-01-21,0.0,-0.11807466282256163
890,2011-01-28,0.0,-0.12254018140375311
891,2011-02-04,0.0,-0.09897565929428342
892,2011-02-11,0.0,-0.0855100792068928
893,2011-02-18,0.0,-0.07575418493300345
894,2011-02-25,0.0,-0.09086883112750321
895,2011-03-04,0.0,-0.08990709193699098
896,2011-03-11,0.0,-0.10110536815608229
897,2011-03-18,0.0,-0.11845251439481619
898,2011-03-25,0.0,-0.09402645181365188
899,2011-04-01,0.0,-0.0812613553957171
900,2011-04-08,-0.0021775441278125696,-0.0832623484389059
901,2011-04-15,-0.0021775441278125696,-0.08892052990734067
902,2011-04-22,0.0,-0.07691450683661816
903,2011-04-29,0.0,-0.058629407261062916
904,2011-05-06,0.0,-0.07401619732381293
905,2011-05-13,0.0,-0.07512006833215601
906,2011-05-20,0.0,-0.07808733737718776
907,2011-05-27,0.0,-0.07877738638058307
908,2011-06-03,-0.02314218717104266,-0.10009845528703476
909,2011-06-10,-0.04426269977208108,-0.11955651502634035
910,2011-06-17,-0.04366431561547812,-0.11900529244966362
911,2011-06-24,-0.04547079419029676,-0.12066952446893542
912,2011-07-01,0.0,-0.07136734762260388
913,2011-07-08,0.0,-0.06803875396087944
914,2011-07-15,-0.020162174195531346,-0.08683016168093782
915,2011-07-22,-0.020162174195531346,-0.06679041791744933
916,2011-07-29,-0.020162174195531346,-0.10319508826658097
917,2011-08-05,-0.020162174195531346,-0.16733685091759276
918,2011-08-12,-0.020162174195531346,-0.18092816549043356
919,2011-08-19,-0.020162174195531346,-0.21892771945706813
920,2011-08-26,-0.020162174195531346,-0.18196806745901428
921,2011-09-02,-0.020162174195531346,-0.18280037790342152
922,2011-09-09,-0.020162174195531346,-0.19618319358982272
923,2011-09-16,-0.020162174195531346,-0.1529920367943176
924,2011-09-23,-0.020162174195531346,-0.20861366776632506
925,2011-09-30,-0.020162174195531346,-0.21133186586930264
926,2011-10-07,-0.020162174195531346,-0.19348845728258357
927,2011-10-14,-0.020162174195531346,-0.14567370643680855
928,2011-10-21,-0.020162174195531346,-0.13591521969930154
929,2011-10-28,-0.020162174195531346,-0.10364358447241329
930,2011-11-04,-0.020162174195531346,-0.12539040071645313
931,2011-11-11,-0.020162174195531346,-0.11716561545507564
932,2011-11-18,-0.020162174195531346,-0.14978561298056892
933,2011-11-25,-0.020162174195531346,-0.18909721278403435
934,2011-12-02,-0.020162174195531346,-0.12971177832051006
935,2011-12-09,-0.020162174195531346,-0.12141751503418263
936,2011-12-16,-0.020162174195531346,-0.14712918032327904
937,2011-12-23,0.0,-0.11346059607608594
938,2011-12-30,0.0,-0.11970337809027332
939,2012-01-06,0.0,-0.1042017418892669
940,2012-01-13,0.0,-0.09627547881344756
941,2012-01-20,0.0,-0.07446112889217094
942,2012-01-27,0.0,-0.07537263910009362
943,2012-02-03,0.0,-0.05629385678803234
944,2012-02-10,0.0,-0.057556386569768136
945,2012-02-17,0.0,-0.04317735192674166
946,2012-02-24,0.0,-0.03952956118210893
947,2012-03-02,0.0,-0.036864054902157495
948,2012-03-09,0.0,-0.035040515993588706
949,2012-03-16,0.0,-0.011578785066554076
950,2012-03-23,0.0,-0.016158047988964253
951,2012-03-30,0.0,-0.007985630492660767
952,2012-04-06,0.0,-0.01517174520567588
953,2012-04-13,0.0,-0.03384104788934905
954,2012-04-20,0.0,-0.028134711409218527
955,2012-04-27,0.0,-0.010944474030935458
956,2012-05-04,0.0,-0.03482722104945635
957,2012-05-11,0.0,-0.04462012274148619
958,2012-05-18,0.0,-0.08597432462920152
959,2012-05-25,0.0,-0.06934788327614039
960,2012-06-01,0.0,-0.0971055856637798
961,2012-06-08,0.0,-0.06230299301868991
962,2012-06-15,0.0,-0.05007952706204721
963,2012-06-22,-0.005069443934930806,-0.05489496342001421
964,2012-06-29,-0.005069443934930806,-0.036200060158118275
965,2012-07-06,-0.005069443934930806,-0.04051929897969053
966,2012-07-13,-0.005069443934930806,-0.03867826094170346
967,2012-07-20,-0.005069443934930806,-0.03357953312193085
968,2012-07-27,-0.005069443934930806,-0.017929543190411623
969,2012-08-03,-0.005069443934930806,-0.013184816277612366
970,2012-08-10,-0.005069443934930806,-0.0026334245426845593
971,2012-08-17,-0.005069443934930806,0.0
972,2012-08-24,-0.005069443934930806,-0.004712032515740816
973,2012-08-31,-0.005069443934930806,-0.007173873497742678
974,2012-09-07,0.0,0.0
975,2012-09-14,0.0,0.0
976,2012-09-21,0.0,-0.004016408997437382
977,2012-09-28,0.0,-0.01698942994975816
978,2012-10-05,0.0,-0.0021727991970165172
979,2012-10-12,0.0,-0.024363558360848026
980,2012-10-19,0.0,-0.020949337217304187
981,2012-10-26,0.0,-0.03487816356076012
982,2012-11-02,0.0,-0.0334443622368793
983,2012-11-09,0.0,-0.05665905208993294
984,2012-11-16,0.0,-0.06888114081032926
985,2012-11-23,0.0,-0.03487816356076012
986,2012-11-30,0.0,-0.02941608103877158
987,2012-12-07,0.0,-0.027640534378319148
988,2012-12-14,-0.0021768607825771724,-0.029757515584749705
989,2012-12-21,0.0,-0.018130839483309513
990,2012-12-28,0.0,-0.03710995081241597
991,2013-01-04,0.0,0.0
992,2013-01-11,0.0,0.0
993,2013-01-18,0.0,0.0
994,2013-01-25,0.0,0.0
995,2013-02-01,0.0,0.0
996,2013-02-08,0.0,0.0
997,2013-02-15,0.0,0.0
998,2013-02-22,0.0,-0.0014464554176173428
999,2013-03-01,0.0,0.0
1000,2013-03-08,0.0,0.0
1001,2013-03-15,0.0,0.0
1002,2013-03-22,0.0,-0.0014756681654739534
1003,2013-03-29,0.0,0.0
1004,2013-04-05,0.0,-0.009638524873041843
1005,2013-04-12,0.0,0.0
1006,2013-04-19,0.0,-0.020906675673653896
1007,2013-04-26,0.0,-0.0035262128263426895
1008,2013-05-03,0.0,0.0
1009,2013-05-10,0.0,0.0
1010,2013-05-17,0.0,0.0
1011,2013-05-24,0.0,-0.009764171164045599
1012,2013-05-31,0.0,-0.020905696066601198
1013,2013-06-07,0.0,-0.012818823697858917
1014,2013-06-14,0.0,-0.022523048977081683
1015,2013-06-21,-0.020028643699252835,-0.04210066337237439
1016,2013-06-28,-0.011712117888576734,-0.03397120354948635
1017,2013-07-05,0.0,-0.018314545976768626
1018,2013-07-12,0.0,0.0
1019,2013-07-19,0.0,0.0
1020,2013-07-26,-0.00035454629411690863,-0.0003545475914523699
1021,2013-08-02,-0.00035454629411690863,0.0
1022,2013-08-09,-0.00035454629411690863,-0.009593237593317205
1023,2013-08-16,-0.00035454629411690863,-0.029950314618226948
1024,2013-08-23,-0.00035454629411690863,-0.025328966661360197
1025,2013-08-30,-0.018173110880635557,-0.042702197719332036
1026,2013-09-06,-0.003833851866215099,-0.02872169064356389
1027,2013-09-13,0.0,-0.009476250722658341
1028,2013-09-20,0.0,0.0
1029,2013-09-27,-0.010602085969316888,-0.010602070840568856
1030,2013-10-04,-0.010602085969316888,-0.010719586362062827
1031,2013-10-11,-0.010602085969316888,-0.0026947164875424923
1032,2013-10-18,-0.010602085969316888,0.0
1033,2013-10-25,-0.010602085969316888,0.0
1034,2013-11-01,-0.010602085969316888,0.0
1035,2013-11-08,-0.010602085969316888,0.0
1036,2013-11-15,-0.010602085969316888,0.0
1037,2013-11-22,-0.010602085969316888,0.0
1038,2013-11-29,-0.010602085969316888,0.0
1039,2013-12-06,-0.010602085969316888,-0.0003317359476356918
1040,2013-12-13,-0.010602085969316888,-0.015967031943710852
1041,2013-12-20,-0.010602085969316888,0.0
1042,2013-12-27,0.0,0.0
1043,2014-01-03,0.0,-0.005222050650334542
1044,2014-01-10,0.0,0.0
1045,2014-01-17,0.0,-0.0027154205398813858
1046,2014-01-24,0.0,-0.028510953299693997
1047,2014-01-31,0.0,-0.0323667811757532
1048,2014-02-07,0.0,-0.024220808266827265
1049,2014-02-14,0.0,-0.000651620090570515
1050,2014-02-21,-0.0007061194125155268,-0.0013578065068466927
1051,2014-02-28,0.0,0.0
1052,2014-03-07,0.0,0.0
1053,2014-03-14,0.0,-0.019122207420672166
1054,2014-03-21,0.0,-0.006576826947623293
1055,2014-03-28,0.0,-0.010364745669793618
1056,2014-04-04,0.0,-0.0055094774684680825
1057,2014-04-11,-0.026232463835796582,-0.031599060649623256
1058,2014-04-18,-5.366486264268833e-05,-0.005562943779797158
1059,2014-04-25,-0.0005901241950209135,-0.006096477323130012
1060,2014-05-02,0.0,0.0
1061,2014-05-09,-0.0005319118219468955,-0.0005315662243233765
1062,2014-05-16,-5.337880541256279e-05,-5.328796601056229e-05
1063,2014-05-23,-5.337880541256279e-05,0.0
1064,2014-05-30,-5.337880541256279e-05,0.0
1065,2014-06-06,-5.337880541256279e-05,0.0
1066,2014-06-13,-5.337880541256279e-05,-0.006397531939348111
1067,2014-06-20,-5.337880541256279e-05,0.0
1068,2014-06-27,-5.337880541256279e-05,-0.000612156399104502
1069,2014-07-04,-5.337880541256279e-05,0.0
1070,2014-07-11,-5.337880541256279e-05,-0.008021798753288789
1071,2014-07-18,-5.337880541256279e-05,-0.002471823550371788
1072,2014-07-25,-5.337880541256279e-05,-0.002421325739407565
1073,2014-08-01,-5.337880541256279e-05,-0.02875841475145602
1074,2014-08-08,-5.337880541256279e-05,-0.025024854668185936
1075,2014-08-15,0.0,-0.012512117259815159
1076,2014-08-22,0.0,0.0
1077,2014-08-29,0.0,0.0
1078,2014-09-05,0.0,0.0
1079,2014-09-12,0.0,-0.00984498415091839
1080,2014-09-19,0.0,0.0
1081,2014-09-26,0.0,-0.013951321852673226
1082,2014-10-03,0.0,-0.02082731741776067
1083,2014-10-10,0.0,-0.050622862789752365
1084,2014-10-17,0.0,-0.06093676905537271
1085,2014-10-24,0.0,-0.02127544144483684
1086,2014-10-31,0.0,0.0
1087,2014-11-07,0.0,0.0
1088,2014-11-14,0.0,0.0
1089,2014-11-21,0.0,0.0
1090,2014-11-28,0.0,0.0
1091,2014-12-05,0.0,0.0
1092,2014-12-12,0.0,-0.034182528703837645
1093,2014-12-19,0.0,-0.001635477836561261
1094,2014-12-26,0.0,0.0
1095,2015-01-02,0.0,-0.014440580421724025
1096,2015-01-09,0.0,-0.020101470066813953
1097,2015-01-16,0.0,-0.0326711533952162
1098,2015-01-23,0.0,-0.016647448471945103
1099,2015-01-30,0.0,-0.04312969829824753
1100,2015-02-06,0.0,-0.013864701685475045
1101,2015-02-13,0.0,0.0
1102,2015-02-20,0.0,0.0
1103,2015-02-27,0.0,-0.0027461896258953455
1104,2015-03-06,0.0,-0.01770520907122175
1105,2015-03-13,0.0,-0.025610779314720555
1106,2015-03-20,0.0,0.0
1107,2015-03-27,0.0,-0.02219477040394624
1108,2015-04-03,0.0,-0.018868067285080947
1109,2015-04-10,0.0,-0.0017584624876413324
1110,2015-04-17,0.0,-0.011691612622441339
1111,2015-04-24,0.0,0.0
1112,2015-05-01,0.0,-0.004394191680812454
1113,2015-05-08,0.0,-0.00014201449316386672
1114,2015-05-15,0.0,0.0
1115,2015-05-22,0.0,0.0
1116,2015-05-29,0.0,-0.008686214433764272
1117,2015-06-05,0.0,-0.015118310928373235
1118,2015-06-12,0.0,-0.013991536313194164
1119,2015-06-19,0.0,-0.005421094741686283
1120,2015-06-26,-0.004695879643384915,-0.010091493871269064
1121,2015-07-03,-0.016602051802105167,-0.021933473419850857
1122,2015-07-10,-0.015795498858903412,-0.02113167526012738
1123,2015-07-17,0.0,0.0
1124,2015-07-24,0.0,-0.02108456241989709
1125,2015-07-31,0.0,-0.009318300475295804
1126,2015-08-07,0.0,-0.02131983579004748
1127,2015-08-14,0.0,-0.014401437153158003
1128,2015-08-21,0.0,-0.0689476594149302
1129,2015-08-28,0.0,-0.06212367809675423
1130,2015-09-04,0.0,-0.09360873365871225
1131,2015-09-11,0.0,-0.07407772109496846
